uuid,type,city,pubMillis,street,x,y
1d07ccaf-110d-4575-9d8a-1c6485b99cad,HAZARD,Peñalolén,1748438115000,Los Cerezos,-70.574909,-33.50596
5c783f79-b74a-4058-8934-2b8bf9d46076,HAZARD,Peñalolén,1748168355000,Los Matriceros,-70.570846,-33.509542
4fdd5b36-695e-4cab-8327-3d10e176df3c,HAZARD,Peñalolén,1748447293000,Los Boteros,-70.570642,-33.508637
68d8bb16-17c1-4f56-8949-69a8e091badb,HAZARD,Peñalolén,1748447752000,Los Talladores,-70.568544,-33.504669
7c2db2a3-b0ea-4a47-81dc-f10fa6756d26,HAZARD,,1748462888000,Autopista Vespucio Sur,-70.58235,-33.492264
d22994a5-893c-40a9-83a7-b366d9350945,POLICE,Peñalolén,1748462683000,Viña Cousiño,-70.545818,-33.495302
a4896f1a-c4eb-4bac-87f5-57f1b627a37a,JAM,Peñalolén,1748462600000,Mariano Sánchez Fontecilla,-70.55938,-33.49785
ed717ae7-a930-45ba-8365-a6197d5a5771,HAZARD,Peñalolén,1748462798000,Av. Los Presidentes,-70.53023,-33.49505
2b25a2a9-c507-4344-aa43-f6d4dd316f0a,HAZARD,Peñalolén,1748442490000,Av. Diagonal Las Torres,-70.518339,-33.492538
661de499-7cfa-49a0-96b5-f41f7041727b,JAM,,1748462473000,Autopista Vespucio Norte,-70.758269,-33.474856
bf8f2e8b-a140-4060-aec1-af59aa5aa6d4,ROAD_CLOSED,Maipú,1743596805000,Av. Hugo Bravo,-70.758188,-33.474319
11616970-a783-4f28-a425-e517fb45a426,HAZARD,Maipú,1747431582000,Av. Pajaritos,-70.750386,-33.487651
f29216ec-7dad-46d0-a021-53847e7da331,ROAD_CLOSED,Maipú,1744948800000,Longitudinal,-70.748857,-33.474695
3056481b-6d89-4f79-9299-156bf674f8c9,HAZARD,Maipú,1748286594000,Federico Mistral Oriente,-70.738617,-33.479072
20f2168f-c6ef-494d-a904-aaac2feb6fe0,ROAD_CLOSED,Maipú,1744949097000,Longitudinal,-70.748857,-33.474695
f081ac39-97ff-4a30-9984-8bc095f80507,ROAD_CLOSED,Maipú,1744948800000,Longitudinal,-70.748952,-33.47558
ba490a36-03a5-4bb2-bc56-395469021f5c,ROAD_CLOSED,Maipú,1744948780000,Av. Hugo Bravo,-70.748857,-33.474695
e8c43635-53ae-4347-9814-ecdf843819fc,HAZARD,Maipú,1748271940000,Las Palomas de San José,-70.736092,-33.480863
facb8c0e-a269-4f54-ae04-caa6d902a1ce,HAZARD,Maipú,1748286520000,Las Palomas de San José,-70.736559,-33.480485
f3d9987f-9522-4bdb-bf65-4b512f4916be,HAZARD,Maipú,1748461702000,,-70.748778,-33.479156
31763f94-b731-4476-b311-dadb0b51210f,ROAD_CLOSED,Maipú,1744948847000,Longitudinal,-70.749505,-33.479202
4f0c62e3-ea78-4984-8c62-e2870a044427,HAZARD,Maipú,1748286343000,Idumea,-70.736791,-33.480693
8219fa49-8e1e-4cd7-851a-39db838283df,ROAD_CLOSED,Maipú,1744948780000,Av. Hugo Bravo,-70.750514,-33.474552
156e46ad-15cb-42c2-ab18-172ec736f443,ROAD_CLOSED,Maipú,1743596805000,Av. Hugo Bravo,-70.756185,-33.474177
78c6ebc3-99c8-4c7b-9c00-1192b764157e,ROAD_CLOSED,Maipú,1744948780000,Av. Hugo Bravo,-70.748337,-33.474734
680ddf60-ec4b-403d-8640-163d9c490b81,ROAD_CLOSED,Maipú,1744948780000,Av. Hugo Bravo,-70.748857,-33.474695
3e45424c-f09a-46ba-8ca9-e445ee31b759,HAZARD,Maipú,1748297111000,Leonardo da Vinci,-70.747273,-33.47457
a0613819-6f13-4b62-9898-d6ca7c690857,ROAD_CLOSED,Maipú,1743596805000,Av. Hugo Bravo,-70.756898,-33.474138
e812acd5-9869-4d2e-b158-469c1420ae77,ROAD_CLOSED,Maipú,1744948941000,Av. Hugo Bravo,-70.747926,-33.474756
d743b67b-7c76-4abc-b175-bcc22a38a3ac,HAZARD,Maipú,1747680270000,Pasaje Aliolín,-70.746805,-33.474216
56c6a952-de51-4bc4-8faf-75102f27c3f4,HAZARD,Maipú,1748286512000,Idumea,-70.736388,-33.480582
02647d59-b386-453f-b015-69c8e0555dcb,HAZARD,Maipú,1748457992000,Monvoisin,-70.747061,-33.478895
c41e890b-6810-434a-8894-42a8a58185e4,ROAD_CLOSED,Maipú,1744948884000,Longitudinal,-70.749383,-33.478863
ca7e2d5e-4c85-45b1-82c9-540c360f27e3,ROAD_CLOSED,Maipú,1743596805000,Av. Hugo Bravo,-70.756898,-33.474138
403dd291-edac-4c5e-a71d-de500b030d51,HAZARD,Maipú,1748297064000,Leonardo da Vinci,-70.74724,-33.474243
c0bfd11d-30fb-477a-a009-c13a71c288a0,ROAD_CLOSED,Maipú,1744949097000,Longitudinal,-70.748812,-33.474342
6df4ed72-791f-4c40-81e0-316b15913e42,ROAD_CLOSED,Maipú,1744948941000,Av. Hugo Bravo,-70.74751,-33.474791
56befa7d-dae7-4fed-b8bf-704272bbaf2a,ROAD_CLOSED,Maipú,1744948913000,Av. Hugo Bravo,-70.747296,-33.474809
f2e786d4-7bd2-42e9-ad39-3682c586c8e7,HAZARD,Maipú,1748380413000,Bernard Shaw,-70.723596,-33.476703
6fe9ec6c-090e-4694-8d8c-d82635617238,HAZARD,Maipú,1748293336000,Las Palomas de San José,-70.734856,-33.481946
ef8407b7-c78b-4452-b7cb-617f548cdf25,HAZARD,Maipú,1748376696000,Las Palomas de San José,-70.734795,-33.482003
b2d1f586-5411-4afc-b0ef-84fe271a35e2,HAZARD,Maipú,1748260727000,Río Ganges,-70.727521,-33.47406
22b74eab-85e3-4f7c-9073-621a399fcc08,HAZARD,Maipú,1748444174000,Av. Simón Bolívar,-70.72471,-33.475144
59d1f35f-6fcc-4992-bac7-87f579342e05,HAZARD,Maipú,1748219779000,Bernard Shaw,-70.72337,-33.47673
af49c95e-4788-454c-8fbc-222be2a10820,HAZARD,Maipú,1748058254000,El Viento,-70.725303,-33.47746
72826ee7-9ec0-45a7-bdf2-63c198882ad5,HAZARD,Cerrillos,1748213806000,Nicaragua,-70.726678,-33.486989
11b7e273-cfad-49ad-8b3c-2f7f27d9a956,HAZARD,Maipú,1748445459000,Las Palomas de San José,-70.735438,-33.481413
bc88ebc6-9d20-4ed7-af99-950a98fa7c3c,HAZARD,Maipú,1748445441000,Las Palomas de San José,-70.735854,-33.481053
9f2eae7e-58de-46fd-a5d3-f4f1815453ac,HAZARD,Maipú,1748438212000,Bernard Shaw,-70.723928,-33.476658
db2e8975-7f50-4fb5-8b04-7f80ae94e7f5,HAZARD,Maipú,1748285224000,Las Brisas,-70.724417,-33.47818
aecaf527-0766-4537-b32c-20890479cd68,HAZARD,Maipú,1748358296000,El Chercán,-70.735793,-33.481026
263fca89-eebf-4ab9-a557-bb8ddab56271,HAZARD,Cerrillos,1748345134000,Av. Suiza,-70.696995,-33.482698
42becec2-6f6f-47c3-9720-511232fb086d,HAZARD,Estación Central,1748462491000,Av. Suiza,-70.702884,-33.477119
2df2743b-75df-4125-9e9d-5bf90c94bc9e,HAZARD,,1748414277000,Ferrocarril > Poniente,-70.688888,-33.474176
0fb0d538-1b03-49d5-af7d-fe9e15dc7dec,HAZARD,Pedro Aguirre Cerda,1748460671000,Av. Clotario Blest,-70.674862,-33.490813
651d38ee-9bb9-47bb-9cb3-3d9350d30e23,HAZARD,Estación Central,1748303224000,,-70.678143,-33.476224
ce8ff60d-4b13-4d6c-accb-de166753bbb0,HAZARD,Pedro Aguirre Cerda,1748463260000,Av. Carlos Valdovinos,-70.685569,-33.478296
c048db4d-ea1b-4c29-8f60-eb630e5fab19,HAZARD,Estación Central,1748303772000,Centenario,-70.676339,-33.47618
f43ac322-646f-47dd-b0d4-1ef04676c228,POLICE,Pedro Aguirre Cerda,1748460234000,General Velásquez,-70.686799,-33.482025
97d11bda-cfb1-41f1-80fa-a54150a31db1,POLICE,Pedro Aguirre Cerda,1748463161000,El Parque,-70.662705,-33.479672
f2bd8248-deb7-4ed4-9b31-08bac60febb8,JAM,San Miguel,1748463136000,Gran Avenida José Miguel Carrera,-70.651072,-33.489331
a5847a65-db43-40d0-b312-d4487f56bdf0,POLICE,San Miguel,1748462967000,,-70.651616,-33.482338
47eeebb9-3bf3-4fe5-bdac-225f04ff6fa5,JAM,,1748462776000,Autopista Central,-70.660467,-33.488079
70138ecf-e887-4e49-96ef-84c45313e49b,CHIT_CHAT,San Miguel,1748461514000,Gran Avenida José Miguel Carrera,-70.649006,-33.481802
c897c5f6-e99a-4d4f-a5a7-0ef8e062576a,POLICE,San Joaquín,1748463049000,Carmen,-70.633868,-33.478963
a25ccc94-648d-45fc-bf2d-84b21164edaf,CHIT_CHAT,San Joaquín,1748462263000,Av. Carlos Valdovinos,-70.635331,-33.482746
cc43a783-5050-4a4d-b205-61f8044f7ff8,CHIT_CHAT,San Miguel,1748462152000,Av. Carlos Valdovinos,-70.642199,-33.480815
936f7704-5219-4b0e-8413-f769e026229d,POLICE,San Miguel,1748461761000,Llano Subercaseaux,-70.649467,-33.481668
12c0698b-163d-4be5-9689-c96b2c2d2464,CHIT_CHAT,San Miguel,1748462370000,Gran Avenida José Miguel Carrera,-70.648911,-33.482011
3f908877-811c-4069-8dab-6763c80d4f55,HAZARD,San Miguel,1748043800000,Curiñanca,-70.647666,-33.489455
5a422ae6-c3a5-4149-b4b4-6f02eaae4144,POLICE,San Miguel,1748462316000,Actor Báguena,-70.644738,-33.490633
fee565a1-74f4-4bfa-8cfc-c04b0aa785dc,HAZARD,San Joaquín,1748462764000,Rodrigo de Araya,-70.625381,-33.475338
e255f321-df05-4e01-881f-2b6b4d8b1794,HAZARD,Ñuñoa,1748462445000,Rodrigo de Araya,-70.614149,-33.474544
f8006dd1-c95e-472c-96c1-06dbd6e06117,HAZARD,Ñuñoa,1748463230000,Av. Marathon,-70.613816,-33.474207
4d72ad40-a8a8-472e-a63c-1e0b868f6e98,HAZARD,Macul,1748461975000,Av. Marathon,-70.61341,-33.474863
79bad45e-c9d6-46c9-857d-9add7deaed01,HAZARD,Ñuñoa,1748461645000,Rodrigo de Araya,-70.613493,-33.474522
312671c7-b144-4527-9188-543da0a69b5e,HAZARD,Macul,1748461571000,Av. Escuela Agrícola,-70.612037,-33.490938
ebfaad9b-2eeb-40cd-aa0d-1e41681527a3,HAZARD,San Joaquín,1748430120000,Av. Carlos Valdovinos,-70.62727,-33.485041
5001c1ea-1437-4a3e-8de9-cf2b9d1e4761,HAZARD,Macul,1748461800000,Av. Marathon,-70.611915,-33.490658
dd133607-5cb8-460f-8cfe-5c66498064d2,HAZARD,San Joaquín,1748462262000,1º de Mayo,-70.624452,-33.489404
4df720d4-2c20-497f-9005-756417e0ed1a,HAZARD,Ñuñoa,1748462464000,Rodrigo de Araya,-70.590767,-33.473836
22bb7d0b-84b1-4b10-b67e-655c9a02b59a,HAZARD,Macul,1748461919000,Santa Julia,-70.592843,-33.479745
fb760e18-aab8-4d6c-a7c2-860c81d74dc5,JAM,Macul,1748462370000,Av. Macul,-70.599635,-33.490727
fd0e6d9e-9f95-464f-b63f-773af31b34ae,POLICE,Macul,1748462659000,Los Plátanos,-70.599887,-33.482186
7e2107ea-3611-4753-86fa-4aab89e24b98,JAM,Macul,1748462970000,Exequiel Fernández,-70.601353,-33.475878
fa2eb55d-9dfb-480c-93c5-22d230003669,HAZARD,Macul,1748461958000,Ramón Cruz Montt,-70.586161,-33.487473
804df9c1-0f85-4c65-a303-1db528f902a0,HAZARD,Peñalolén,1748446057000,Av. Los Presidentes,-70.578301,-33.480516
adfb4036-0566-41e4-9236-6b0b6d3dcd35,JAM,Macul,1748461877000,Av. Américo Vespucio,-70.580119,-33.48556
2935d8f4-ce5f-48a2-affc-34a8bc69340d,ROAD_CLOSED,Peñalolén,1748460338000,Av. Quilín Norte,-70.566423,-33.489164
04da3208-4666-4639-a6af-609325182fc8,HAZARD,Peñalolén,1748461973000,Av. Quilín,-70.576859,-33.490814
8afa2169-07fc-4f7c-844b-812ace0732bb,JAM,Macul,1748462514000,Av. Quilín,-70.582128,-33.488791
31af0894-c15b-4339-bbf1-549952b82c4e,JAM,Peñalolén,1748462364000,Av. Quilín,-70.57696,-33.490589
2f015342-32e7-44f7-b967-5d724bfb5238,ROAD_CLOSED,Peñalolén,1745930892000,Av. Tobalaba,-70.558583,-33.487327
cb35bd1d-9081-4d36-ab16-83ef727830d1,HAZARD,Peñalolén,1748283406000,Av. Los Presidentes,-70.549966,-33.488897
87d28760-5d00-4577-aed4-bdb1afe9d31f,ROAD_CLOSED,Peñalolén,1745930892000,Av. Tobalaba,-70.558476,-33.486251
9d508afb-12c5-45e1-93a7-538862be869c,ROAD_CLOSED,Peñalolén,1745930892000,Av. Tobalaba,-70.558484,-33.486414
94a3550d-ad7e-4364-bd95-ca97232b5d98,HAZARD,Peñalolén,1748022677000,,-70.547782,-33.483808
bcccd949-a3ce-4173-bc06-b4fd4d40a0b7,ROAD_CLOSED,Peñalolén,1745930892000,Av. Tobalaba,-70.559145,-33.491486
8af75244-26a8-4746-ad83-5ff797a9254f,ROAD_CLOSED,Peñalolén,1745930892000,Av. Tobalaba,-70.558583,-33.487327
93fc2900-307c-426a-8073-77c751b5f05e,ROAD_CLOSED,Peñalolén,1745930892000,Av. Tobalaba,-70.558484,-33.486414
473bc0e5-7b0e-4bd4-b45a-0bbf1061a631,POLICE,Peñalolén,1748462985000,Av. Tobalaba,-70.558292,-33.483105
2fe8653e-113e-48e1-991e-539c7ce09f18,ROAD_CLOSED,Peñalolén,1745930892000,Av. Tobalaba,-70.558517,-33.486804
7367e30f-36a4-43ca-af7f-7b803a390d11,POLICE,Peñalolén,1748462312000,Océano Antártico,-70.5462,-33.483857
352900c8-4b45-4d0d-8235-c79c3822ec96,ROAD_CLOSED,Peñalolén,1745930892000,Av. Tobalaba,-70.558517,-33.486804
75aad095-70d1-4734-89b0-8df4d561ea41,POLICE,Peñalolén,1748463065000,Av. Los Presidentes,-70.55822,-33.486342
307b65a0-3190-4b01-975f-04f560074130,HAZARD,Peñalolén,1748456029000,Los Baqueanos,-70.530949,-33.473802
6ef86cb5-b90f-4787-8dfa-b77d48d0a38b,HAZARD,Peñalolén,1748456034000,Los Baqueanos,-70.53044,-33.473908
328254dc-e59b-4e91-a2a3-9cd10d424c18,JAM,Peñalolén,1748462915000,Av. Las Perdices,-70.535819,-33.482334
9408ade8-4139-4f7d-9db8-20eb4bc4d836,HAZARD,,1748460788000,Ruta 68,-70.89895,-33.456798
d5e3db4a-f658-456b-95d7-e70d1a4da29f,HAZARD,Maipú,1748460908000,Av. Marta Ossa Ruiz,-70.760031,-33.464429
3d46aa8e-0a1d-4006-a133-4734c1d6c4e9,HAZARD,Pudahuel,1747669962000,Av. Los Mares,-70.760098,-33.464188
d9401fa3-7e2a-4aaa-bc39-ff83018a1ee5,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748344,-33.471714
ae39c231-8aae-4e1b-b020-3864aeb1b354,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748302,-33.471447
a394270e-086c-453a-a09c-8823f93a9b47,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748132,-33.470415
02522165-ca2b-4326-8120-a6bdc07dab5e,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748596,-33.473052
e3ab8ea1-6f0d-457a-aa40-2b4d62427825,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748215,-33.470943
285ae947-2f74-4065-adab-d7cbb1f50237,HAZARD,Maipú,1748445655000,Av. El Descanso,-70.75063,-33.469985
075628de-9e69-4e58-b9f2-d1cfbd2334e5,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748263,-33.471202
567f6dc8-a89d-499a-b5bb-f594be5c4e20,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748545,-33.472782
c5d86f1e-a7d8-4dac-89b9-cd5129d0c9bb,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748401,-33.472017
08ebc5de-6a3c-4e90-89df-734a8f57ef3a,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748263,-33.471202
afc70ae7-e6d3-49b3-9a4f-4865b9593dd2,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748545,-33.472782
df549129-d889-4673-bab6-519896ca6203,ROAD_CLOSED,Maipú,1744949116000,Aves del Paraíso,-70.748344,-33.471714
35fff979-1ba3-417b-82f3-7671b62a962e,HAZARD,Pudahuel,1747432640000,Av. Laguna Sur,-70.737017,-33.462626
7e12b23d-8b01-4edf-96a9-97bdb07faa4f,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748401,-33.472017
dffadf98-4e33-44e7-a582-c2aae430e101,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748132,-33.470415
16ad1a83-1628-44a8-8965-4d6fecfadd80,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748302,-33.471447
e58601a2-4f08-440b-aee2-b97d04e30ba4,ROAD_CLOSED,Maipú,1744949126000,Aves del Paraíso,-70.747,-33.471834
aed05f1a-2737-4651-8948-15d891f13140,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748497,-33.472527
8c44fa55-6de8-4ef1-91c6-b02be9b6e137,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748497,-33.472527
986cad61-db41-46f9-abce-cf6ab3df1a78,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748344,-33.471714
137aeae8-faa2-4570-9aa1-fd4ba7466e22,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748215,-33.470943
344bebc1-802e-4f38-a67c-a25488c7b09f,HAZARD,Maipú,1748449267000,Av. Marta Ossa Ruiz,-70.739436,-33.468175
ed1d8e52-48b7-4e8d-b148-9145f7683f29,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.74845,-33.472275
b8785682-9397-4079-aff1-8bf4dff17cbb,HAZARD,Maipú,1748297041000,Leonardo da Vinci,-70.747172,-33.473564
01fd7649-f66a-401d-b719-c0a6d2826da6,ROAD_CLOSED,Maipú,1744949126000,Aves del Paraíso,-70.748344,-33.471714
edce487b-c3f3-4b50-8e14-88228742383f,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.74845,-33.472275
65150e72-11c1-47fb-af9a-ed561eec206e,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748114,-33.470274
730e9cbc-dc8e-441c-98a1-c50b88b5eef2,ROAD_CLOSED,Maipú,1744949116000,Aves del Paraíso,-70.750208,-33.471579
25accc6d-0e63-45c2-b466-73950e1154db,HAZARD,Maipú,1748451990000,Leonardo da Vinci,-70.746947,-33.471286
68f9313b-a76c-4d3a-8034-260e7cacb6d5,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748175,-33.470679
c38b8748-5a1d-4c9d-9d9b-5dcd9089afbf,ROAD_CLOSED,Maipú,1743690902000,Longitudinal,-70.748175,-33.470679
9a075612-5d81-4a55-ac2e-d7bad4658b78,HAZARD,Maipú,1748458614000,Santa Corina,-70.731971,-33.470188
2c212cb5-4542-4a29-a2b1-cf12bccd4c15,HAZARD,Maipú,1747852158000,Orleans,-70.73091,-33.47222
cf39de33-1cff-4437-a249-1bd157e1711f,HAZARD,Maipú,1748260738000,Gandhi,-70.728377,-33.473641
f8cc0c23-bec0-46a8-98f9-197e402b57ed,HAZARD,Maipú,1748458569000,Pajaritos lateral,-70.735672,-33.471066
2ab7c35d-ec6f-4f5f-98f7-b177f0f6574e,HAZARD,Maipú,1748123288000,Orleans,-70.730045,-33.472088
afd5d771-a514-43fa-af51-2ec60fed437c,HAZARD,Maipú,1747437811000,,-70.730551,-33.472109
ab342bba-a974-4258-900b-0f7d93c15958,HAZARD,Maipú,1748367875000,Orleans,-70.733005,-33.472234
2fb32cb5-99db-4b92-8f2e-19c96831cc67,HAZARD,Maipú,1748260763000,Gandhi,-70.728908,-33.473075
024edaf4-28d4-4edf-9960-854bad23b8e7,HAZARD,Maipú,1748356448000,Gandhi,-70.728859,-33.473126
84f88c9f-2fdd-4b85-b20b-a86df2d640f4,HAZARD,Pudahuel,1748462124000,Lago O'Higgins,-70.735865,-33.467143
952b25ea-ef27-445a-a945-9605e19395c9,HAZARD,Maipú,1747531700000,Orleans,-70.729388,-33.471666
b1770ba1-6873-47d0-a219-5808d5ac566f,HAZARD,Estación Central,1748462190000,Av. 5 de Abril,-70.694144,-33.459804
ee773887-c9d7-4ae5-855b-852b4d49d683,JAM,Estación Central,1748462246000,Padre Jaime Larraín Hurtado,-70.698334,-33.462463
cbd508c0-888c-48e6-8219-cb6db31eebe7,HAZARD,,1748462042000,Ruta 68,-70.71409,-33.458212
b0cbdb21-0317-490b-b1cd-903693823e30,JAM,Estación Central,1748462692000,Av. 5 de Abril,-70.699318,-33.462246
638c3c5f-45b8-48cf-a3fe-bbaf06d43b84,HAZARD,Estación Central,1748367242000,,-70.709074,-33.466534
8624ffdc-d9c2-42c3-896f-0666b2551964,POLICE,Estación Central,1748463062000,Av. Padre Alberto Hurtado,-70.68902,-33.458913
7ec05570-c1ec-4da0-b69b-ee3d559d256b,CHIT_CHAT,Santiago,1748461543000,Bascuñán Guerrero,-70.674122,-33.456277
d1d1f07e-9ae9-4dd0-a772-00c9ab556180,HAZARD,Estación Central,1748301361000,Arica,-70.689435,-33.459066
f80d8859-13e6-417f-af98-aa2dd8225083,HAZARD,Estación Central,1748437682000,8 de Enero,-70.691583,-33.467201
8f628947-5a80-49ee-956b-16be64df2492,HAZARD,Estación Central,1748462560000,Arica,-70.692026,-33.459173
586dbb87-5586-4216-8a7d-dee486445e6e,JAM,,1748463171000,Autopista Central - Eje Gral. Velásquez,-70.68824,-33.469321
3f953a10-d159-468c-b516-43738171376c,POLICE,Santiago,1748461227000,Bascuñán Guerrero,-70.674019,-33.456603
3aaffdae-f88b-4843-ac6d-315117ed94bf,HAZARD,Estación Central,1748435316000,8 de Enero,-70.69233,-33.467317
c6ce0205-18a9-4bb0-89af-ac10cca67337,POLICE,Estación Central,1748462561000,Coronel Souper,-70.690675,-33.456986
875d8294-9cd3-43fc-9a93-950bf535c3eb,JAM,Estación Central,1748462837000,Arica,-70.691731,-33.459153
6a287517-b8dc-44cd-90f8-4d41d9ae3db1,HAZARD,Estación Central,1748319535000,Obispo Manuel Umaña,-70.684451,-33.472838
ef5f5a79-ddb7-4d1e-885b-59093b200d32,HAZARD,Estación Central,1748462255000,Iquique,-70.685378,-33.464193
d4f317e5-151d-4fde-8700-c0a843b9fe82,HAZARD,Santiago,1748460333000,Vergara,-70.661042,-33.456215
a882936e-e3b0-4de5-8c54-d90215ae0302,HAZARD,Santiago,1748461711000,Club Hípico,-70.664941,-33.459215
27ae2327-a922-4421-94d5-5daa4487d0e2,POLICE,Santiago,1748462712000,Carmen,-70.639667,-33.457234
0adca739-2542-4f6b-8d7b-131f14c4ca2a,CHIT_CHAT,Santiago,1748463047000,Carmen,-70.639698,-33.457113
95bdf5a8-fd8f-4ea5-abb8-a5a209af8791,JAM,Santiago,1748462286000,San Diego,-70.648879,-33.46383
af7db867-c9fe-443e-8024-0f22f4467614,JAM,Santiago,1748461984000,Arturo Prat,-70.647083,-33.462907
f8ac9917-5826-4c58-bf16-6b51447f47a7,POLICE,Ñuñoa,1748462592000,Av. Grecia,-70.6228,-33.459318
65545a90-24f3-4c7d-8bf3-b5ecbb67543d,HAZARD,Ñuñoa,1748462743000,San Eugenio,-70.623987,-33.464982
509ba49d-7dee-404d-8d13-62ce96fa96b6,POLICE,Ñuñoa,1748463207000,Eduardo Donoso,-70.613948,-33.461263
629bac79-78e6-4b92-9959-66c48efe61ab,POLICE,Ñuñoa,1748462855000,Av. Grecia,-70.621602,-33.460541
3ab8c9d3-bf94-4631-aba2-9f034aae6b93,HAZARD,Ñuñoa,1748453378000,Seminario,-70.625688,-33.458267
038eb178-ff52-43ff-af72-47d5b2b9ef07,HAZARD,Ñuñoa,1748461941000,Av. Pedro de Valdivia,-70.60564,-33.458712
d59b0944-035a-4737-881b-9e358768d85a,HAZARD,Ñuñoa,1748462332000,Juan Moya Morales,-70.587652,-33.46298
dea66577-985a-4c11-a79c-0a21d5e48460,POLICE,Ñuñoa,1748463017000,Av. Alcalde Eduardo Castillo Velasco,-70.596899,-33.459164
ecb5c73c-0f60-4d75-86bf-22f0aa000fae,HAZARD,Ñuñoa,1748463011000,Av. Alcalde Eduardo Castillo Velasco,-70.605333,-33.458277
9891a3de-bceb-4916-97a6-12792e17bd9d,HAZARD,Ñuñoa,1748463110000,Av. José Pedro Alessandri,-70.598396,-33.465608
a6024bed-dad1-4756-882e-bf8cb86352d8,HAZARD,Peñalolén,1748463036000,Av. Egaña,-70.572346,-33.459873
66ffb42f-4cb3-4e1b-afb4-3c71a30fb41b,HAZARD,Peñalolén,1748463031000,Av. Egaña,-70.572371,-33.459983
41e50c50-410c-4e6d-baf2-8ecfb22ab539,HAZARD,Ñuñoa,1748461994000,Rodrigo de Araya,-70.583576,-33.472987
d8fb56b5-c1f2-42d7-b600-e6c839f89547,JAM,Peñalolén,1748461835000,Av. Los Molineros,-70.568018,-33.468794
3a77bb12-95f2-47b6-8817-a4e3d0b34470,POLICE,Ñuñoa,1748462884000,Dublé Almeyda,-70.57964,-33.459082
a1b64d84-7b53-4e22-bfcb-c3f721607a2e,POLICE,Ñuñoa,1748463012000,Dublé Almeyda,-70.578946,-33.459248
725302cf-155b-4d8b-991f-5a13a3fb2fd3,JAM,Peñalolén,1748461684000,Perseverancia,-70.568193,-33.468584
0db9dd7f-74d6-4789-8b1c-105e7d231cac,POLICE,Ñuñoa,1748463041000,Dublé Almeyda,-70.578416,-33.459418
ed71cc90-cd61-4e06-ba29-e3ff5ddb0142,POLICE,Ñuñoa,1748462845000,Dublé Almeyda,-70.580538,-33.458931
4965c35c-2fd4-40a0-81dd-bae674fcfdf7,JAM,Ñuñoa,1748462825000,Dublé Almeyda,-70.579681,-33.459075
14c89456-c294-40ce-9779-fb622f99a3d9,HAZARD,Peñalolén,1748460430000,Av. Grecia,-70.562207,-33.471897
e372a6dc-88f9-48ae-be73-d5dcade793b9,POLICE,Peñalolén,1748462868000,Pasaje Tamarindo,-70.563575,-33.468294
f3baff9b-2b93-458e-8c4e-2c70a08529a2,HAZARD,Peñalolén,1748455755000,Las Parcelas,-70.548008,-33.470365
4d32e440-de5a-4c33-9e3a-f39d0796bffa,HAZARD,Peñalolén,1748460201000,Av. Tobalaba,-70.553962,-33.471494
92a9f4de-413b-4dd3-bd4a-1d29736a413b,POLICE,Peñalolén,1748462490000,Calle Nueva,-70.550288,-33.473497
7d8da9a7-af80-45ae-bbaf-e657221de639,HAZARD,Peñalolén,1748455864000,Las Parcelas,-70.538889,-33.472214
6bdf5ddb-e2eb-46c0-944a-0077d1bbbc31,HAZARD,Peñalolén,1748461460000,Las Parcelas,-70.543528,-33.471262
44f3eabb-abea-49fc-8384-b2b4796ecce3,POLICE,Peñalolén,1748463142000,Quebrada de Umallani,-70.536459,-33.469797
be046da5-1174-41a6-ae13-e80513de7809,CHIT_CHAT,Peñalolén,1748462348000,Las Parcelas,-70.536587,-33.472662
64b7855e-ed89-4012-98ad-5a848e9245fd,HAZARD,Peñalolén,1748455858000,Las Parcelas,-70.540218,-33.471936
ce5abd69-c609-400e-8715-695c714a1c01,HAZARD,Peñalolén,1748455924000,Las Parcelas,-70.535764,-33.472827
226831d5-9e37-42f7-b326-4db0b7c6cf35,POLICE,Pudahuel,1748462988000,Av. Del Canal,-70.84273,-33.448538
